Annotation,Begin_end,M003,M002,M007,M004,M005,M018,M019,M015,M016,M020,M017,M009,M013,M031,M021,M012,M014,M008,M006,M030,M010,M026,M022,M028,M027,M029,M023,M025,M001,M024,M011,D001,D002,c,ENTERHOME,Duration,Start_Date,End_Date,Start_Time,End_Time,season,weekday,preact,nextact,shift_1
Relax,,,,,,,,,,,12,,61,8,,,,,,,,,,,,,,,,,,,,,,,42,15-05-2011,15-05-2011,16:37:16,17:19:42,summer,Sunday,Meal_Preparation,Relax,Late afternoon
Relax,,,,,,,,,,,14,,79,8,,,,,,,,4,,,,,,,,,,,,,,,82,15-05-2011,15-05-2011,17:22:16,18:43:54,summer,Sunday,Relax,Relax,Evening
Relax,,,,,,,,,,,5,,17,5,,,,1,,,,,,,,,,,,,,,,,,,16,15-05-2011,15-05-2011,18:56:29,19:12:23,summer,Sunday,Relax,Work,Evening
Work,,,,,,,,,,,,,,,,,,,,,,,35,1,2,14,,,,,,,,,,,7,15-05-2011,15-05-2011,19:12:55,19:19:33,summer,Sunday,Relax,Relax,Evening
Relax,,,,,,,,,,,2,,197,12,,,,,,,,,,,,,,,,,,,,,,,55,15-05-2011,15-05-2011,19:21:54,20:17:04,summer,Sunday,Work,Relax,Evening
Relax,,,,,,,,,,,12,,141,26,,,,,,,,,,,,,,,,,,,,,,,47,15-05-2011,15-05-2011,20:34:26,21:21:32,summer,Sunday,Relax,Sleeping,Night
Sleeping,,35,16,9,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,393,15-05-2011,16-05-2011,22:52:13,05:24:55,summer,Sunday,Relax,Meal_Preparation,Late Night
Meal_Preparation,,,,,,,5,44,42,4,,16,,,,,,,,,,,,,,,,,,,,,,,,,6,16-05-2011,16-05-2011,05:33:22,05:39:21,summer,Monday,Sleeping,Meal_Preparation, Morning
Meal_Preparation,,,,,,,2,30,13,6,,2,,,,,,1,,,,,,,,,,,,,,,,,,,4,16-05-2011,16-05-2011,05:39:53,05:44:10,summer,Monday,Meal_Preparation,Relax, Morning
Relax,,,,,,,,,,,16,,271,14,,,10,,,,,4,,,,,,,,,,,,,,,183,16-05-2011,16-05-2011,05:45:23,08:48:29,summer,Monday,Meal_Preparation,Relax,early Morning
Relax,,,,,,,,,,,8,,33,2,,,6,,,,,2,,,,,,,,,,,,,,,10,16-05-2011,16-05-2011,09:08:04,09:17:48,summer,Monday,Relax,Meal_Preparation, Morning
Meal_Preparation,,,,,,,33,80,36,10,8,30,,,,,,15,,,,,,,,,,,,,,,,,,,9,16-05-2011,16-05-2011,09:32:20,09:41:35,summer,Monday,Relax,Meal_Preparation, Morning
Meal_Preparation,,,,,,,5,12,,,,4,,,,1,,1,,,,,,,,,,,,,,,,,,,1,16-05-2011,16-05-2011,09:49:38,09:50:18,summer,Monday,Meal_Preparation,Eating, Morning
Eating,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,16-05-2011,16-05-2011,09:50:17,09:56:29,summer,Monday,Meal_Preparation,Leave_Home, Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,16-05-2011,16-05-2011,11:40:45,11:40:56,summer,Monday,Eating,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,0,16-05-2011,16-05-2011,13:43:02,13:43:08,summer,Monday,Leave_Home,Relax,Noon
Relax,,,,,,,,,,,5,,39,4,,,,,,,,,,,,,,,,,,,,,,,11,16-05-2011,16-05-2011,13:58:48,14:09:41,summer,Monday,Enter_Home,Relax,afternoon
Relax,,,,,,,,,,,12,,245,23,,,,1,,,,2,,,,,,,,,,,,,,,120,16-05-2011,16-05-2011,14:10:22,16:10:23,summer,Monday,Relax,Relax,afternoon
Relax,,,,,,,,,,,1,,77,1,,,,,,,,,,,,,,,,,,,,,,,35,16-05-2011,16-05-2011,16:18:26,16:53:47,summer,Monday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,15,,139,18,,,,,,,,2,,,,,,,,,,,,,,,100,16-05-2011,16-05-2011,16:54:28,18:34:22,summer,Monday,Relax,Work,Late afternoon
Work,,,,,,,,,,,,,,,,,,,,,,,111,1,2,28,,,,,,,,,,,13,16-05-2011,16-05-2011,18:42:15,18:54:58,summer,Monday,Relax,Relax,Evening
Relax,,,,,,,,,,,2,,15,1,,,2,,,,,23,,,,,,,,,,,,,,,8,16-05-2011,16-05-2011,19:06:04,19:14:21,summer,Monday,Work,Relax,Evening
Relax,,,,,,,,,,,3,,41,1,,,7,,,,,99,,,,,,,,,,,,,,,17,16-05-2011,16-05-2011,19:15:37,19:33:05,summer,Monday,Relax,Work,Evening
Work,,,,,,,,,,,,,,,,,,,,,,,31,1,3,36,,,,,,,,,,,6,16-05-2011,16-05-2011,19:34:13,19:39:53,summer,Monday,Relax,Work,Evening
Work,,,,,,,,,,,,,,,,,,,,,,,15,1,3,10,,,,,,,,,,,11,16-05-2011,16-05-2011,19:44:44,19:55:35,summer,Monday,Work,Meal_Preparation,Evening
Meal_Preparation,,,,,,,3,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16-05-2011,16-05-2011,20:01:38,20:03:03,summer,Monday,Work,Meal_Preparation,Night
Meal_Preparation,,,,,,,5,14,6,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,16-05-2011,16-05-2011,20:06:08,20:07:31,summer,Monday,Meal_Preparation,Meal_Preparation,Night
Meal_Preparation,,,,,,,7,24,16,,,6,,,,,,2,,,,,,,,,,,,,,,,,,,2,16-05-2011,16-05-2011,20:08:03,20:10:33,summer,Monday,Meal_Preparation,Relax,Night
Relax,,,,,,,,,,,10,,23,10,,,,,,,,,,,,,,,,,,,,,,,6,16-05-2011,16-05-2011,20:10:57,20:16:57,summer,Monday,Meal_Preparation,Relax,Night
Relax,,,,,,,,,,,11,,157,20,,,,,,,,,,,,,,,,,,,,,,,29,16-05-2011,16-05-2011,20:17:43,20:46:54,summer,Monday,Relax,Relax,Night
Relax,,,,,,,,,,,4,,143,8,,,,,,,,,,,,,,,,,,,,,,,33,16-05-2011,16-05-2011,20:54:03,21:26:38,summer,Monday,Relax,Relax,Night
Relax,,,,,,,,,,,9,,33,9,,,,,,,,8,,,,,,,,,,,,,,,35,16-05-2011,16-05-2011,21:29:41,22:04:33,summer,Monday,Relax,Sleeping,Night
Sleeping,,71,10,13,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,464,16-05-2011,17-05-2011,22:10:45,05:54:30,summer,Monday,Relax,Meal_Preparation,Late Night
Meal_Preparation,,,,,,,7,46,22,10,4,8,,,,6,,,1,,,,,6,,,,,,,,,,,,,4,17-05-2011,17-05-2011,05:54:40,05:58:55,summer,Tuesday,Sleeping,Relax, Morning
Relax,,,,,,,,,,,8,,111,8,,,,,,,,,,,,,,,,,,,,,,,28,17-05-2011,17-05-2011,06:07:56,06:35:39,summer,Tuesday,Meal_Preparation,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,35,86,48,10,9,44,,,,9,,5,2,,,,,2,,,,,,,,,,,,,10,17-05-2011,17-05-2011,07:09:40,07:19:13,summer,Tuesday,Relax,Eating,early Morning
Eating,,,,,,,,,,,1,,,,,,,45,,,,,,,,,,,,,,,,,,,4,17-05-2011,17-05-2011,07:19:22,07:23:17,summer,Tuesday,Meal_Preparation,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,13,36,14,6,,20,,,,2,,,,,,,,,,,,,,,,,,,,,3,17-05-2011,17-05-2011,07:48:59,07:52:27,summer,Tuesday,Eating,Leave_Home,early Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,17-05-2011,17-05-2011,08:03:16,08:03:21,summer,Tuesday,Meal_Preparation,Enter_Home, Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,1,,2,,,,,,,,,,0,17-05-2011,17-05-2011,11:17:11,11:17:16,summer,Tuesday,Leave_Home,Meal_Preparation, late Morning
Meal_Preparation,,,,,,,7,34,34,,4,1,,2,,,,5,,,,,,,,,,,,,,,,,,,9,17-05-2011,17-05-2011,11:20:23,11:29:18,summer,Tuesday,Enter_Home,Leave_Home, late Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,17-05-2011,17-05-2011,11:36:58,11:37:03,summer,Tuesday,Meal_Preparation,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,1,,2,,,,,,,,,,0,17-05-2011,17-05-2011,13:36:19,13:36:24,summer,Tuesday,Leave_Home,Relax,Noon
Relax,,,,,,,,,,,4,,31,5,,,,1,,,,,,,,,,,,,,,,,,,12,17-05-2011,17-05-2011,13:47:51,13:59:29,summer,Tuesday,Enter_Home,Relax,Noon
Relax,,,,,,,,,,,2,,17,2,,,,,,,,,,,,,,,,,,,,,,,41,17-05-2011,17-05-2011,14:00:09,14:41:06,summer,Tuesday,Relax,Leave_Home,afternoon
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,17-05-2011,17-05-2011,14:53:00,14:53:05,summer,Tuesday,Relax,Enter_Home,afternoon
Enter_Home,,,,,,,,,,,,,,,,3,,1,,,2,,,2,2,,3,,,,,,,,,,0,17-05-2011,17-05-2011,15:14:19,15:14:39,summer,Tuesday,Leave_Home,Relax,afternoon
Relax,,,,,,,4,10,4,,11,2,33,10,,6,,,,,,,,6,,,4,10,,,207,,,,,,33,17-05-2011,17-05-2011,15:58:33,16:31:34,summer,Tuesday,Enter_Home,Relax,Late afternoon
Relax,,,,,,,,,,,14,,43,10,,2,5,,,,,10,,2,,,,2,,,50,,,,,,22,17-05-2011,17-05-2011,16:32:00,16:53:35,summer,Tuesday,Relax,Relax,Late afternoon
Relax,,,,,,,12,4,4,,34,,27,25,,22,10,12,,,,6,,18,2,,8,22,,,113,,,,,,12,17-05-2011,17-05-2011,16:54:14,17:06:11,summer,Tuesday,Relax,Relax,Late afternoon
Relax,,,,,,,,,,,18,,29,10,,,,,,,,,,,,,,,,,189,,,,,,40,17-05-2011,17-05-2011,17:13:27,17:53:12,summer,Tuesday,Relax,Relax,Late afternoon
Relax,,,,,,,12,10,,4,47,4,37,20,,24,,30,,,,,,26,,,,24,,,82,,,,,,14,17-05-2011,17-05-2011,17:56:41,18:10:30,summer,Tuesday,Relax,Meal_Preparation,Evening
Meal_Preparation,,,,4,4,2,39,56,30,30,12,24,2,4,,10,,30,4,4,,,,8,,,,8,,,12,,,,,,5,17-05-2011,17-05-2011,18:11:00,18:16:17,summer,Tuesday,Relax,Leave_Home,Evening
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,17-05-2011,17-05-2011,18:26:48,18:26:56,summer,Tuesday,Meal_Preparation,Enter_Home,Evening
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,17-05-2011,17-05-2011,19:09:45,19:09:52,summer,Tuesday,Leave_Home,Relax,Evening
Relax,,,,,,,,,,,16,,127,45,,,1,,,,,1,,,,,,,,,,,,,,,35,17-05-2011,17-05-2011,19:11:50,19:46:21,summer,Tuesday,Enter_Home,Relax,Evening
Relax,,,,,,,,,,,22,,39,17,,,,4,,,,2,,,,,,,,,,,,,,,255,17-05-2011,18-05-2011,19:49:17,00:04:18,summer,Tuesday,Relax,Sleeping,Evening
Sleeping,,61,36,12,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,461,18-05-2011,18-05-2011,00:16:36,07:57:53,summer,Wednesday,Relax,Relax,early Morning
Relax,,,,,,,,,,,7,,95,34,,,,,,,,,,,,,,,,,,,,,,,19,18-05-2011,18-05-2011,07:58:26,08:17:54,summer,Wednesday,Sleeping,Meal_Preparation, Morning
Meal_Preparation,,,,,,,3,40,20,10,1,10,,,,,,1,,,,,,,,,,,,,,,,,,,4,18-05-2011,18-05-2011,08:20:33,08:24:23,summer,Wednesday,Relax,Meal_Preparation, Morning
Meal_Preparation,,,,,,,25,88,46,14,1,28,,,,1,,,1,,,,,,,,,,,,,,,,,,8,18-05-2011,18-05-2011,08:29:20,08:37:47,summer,Wednesday,Meal_Preparation,Meal_Preparation, Morning
Meal_Preparation,,,,,,,13,22,14,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,2,18-05-2011,18-05-2011,08:38:19,08:40:26,summer,Wednesday,Meal_Preparation,Relax, Morning
Relax,,,,,,,,,,,8,,95,8,,,,,,,,,,,,,,,,,,,,,,,27,18-05-2011,18-05-2011,08:40:51,09:07:44,summer,Wednesday,Meal_Preparation,Relax, Morning
Relax,,,,,,,,,,,8,,119,10,,,,,,,,2,,,,,,,,,,,,,,,68,18-05-2011,18-05-2011,09:08:49,10:17:10,summer,Wednesday,Relax,Relax, Morning
Relax,,,,,,,,,,,11,,63,10,,,2,,,,,,,,,,,,,,,,,,,,26,18-05-2011,18-05-2011,10:21:52,10:47:51,summer,Wednesday,Relax,Relax, late Morning
Relax,,,,,,,,,,,2,,6,1,,,2,,,,,73,,,,,,,,,,,,,,,12,18-05-2011,18-05-2011,11:39:41,11:51:59,summer,Wednesday,Relax,Work, late Morning
Work,,,,,,,,,,,,,,,,,,,,,,,27,,1,14,,,2,,,,,,,,8,18-05-2011,18-05-2011,12:03:21,12:11:43,summer,Wednesday,Relax,Leave_Home,Noon
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,18-05-2011,18-05-2011,12:17:19,12:17:23,summer,Wednesday,Work,Enter_Home,Noon
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,0,18-05-2011,18-05-2011,14:12:12,14:12:18,summer,Wednesday,Leave_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,3,50,48,10,1,22,,,,1,,,,,,,,1,,,,,,,,,,,,,5,18-05-2011,18-05-2011,14:13:45,14:18:54,summer,Wednesday,Enter_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,9,22,28,14,,8,,,,,,1,,,,,,,,,,,,,,,,,,,3,18-05-2011,18-05-2011,14:20:15,14:23:06,summer,Wednesday,Meal_Preparation,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,19,26,16,6,4,18,,,,,,12,,,,,,,,,,,,,,,,,,,3,18-05-2011,18-05-2011,14:24:52,14:27:39,summer,Wednesday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,5,,51,3,,,,,,,,,,,,,,,,,,,,,,,25,18-05-2011,18-05-2011,14:27:45,14:52:42,summer,Wednesday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,14,,107,6,,,,,,,,6,,,,,,,,,,,,,,,25,18-05-2011,18-05-2011,15:27:28,15:52:44,summer,Wednesday,Relax,Relax,afternoon
Relax,,,,,,,,,,,4,,53,4,,,,,,,,2,,,,,,,,,,,,,,,12,18-05-2011,18-05-2011,16:26:15,16:38:02,summer,Wednesday,Relax,Leave_Home,Late afternoon
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,18-05-2011,18-05-2011,16:42:06,16:42:11,summer,Wednesday,Relax,Enter_Home,Late afternoon
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,18-05-2011,18-05-2011,19:13:35,19:13:40,summer,Wednesday,Leave_Home,Meal_Preparation,Evening
Meal_Preparation,,,,,,,3,43,39,10,2,4,,,,,,1,,,,,,,,,,,,,,,,,,,5,18-05-2011,18-05-2011,19:19:19,19:24:33,summer,Wednesday,Enter_Home,Meal_Preparation,Evening
Meal_Preparation,,,,,,,5,42,52,8,1,8,,,,1,,,1,,,,,,,,,,,,,,,,,,7,18-05-2011,18-05-2011,19:24:47,19:32:00,summer,Wednesday,Meal_Preparation,Meal_Preparation,Evening
Meal_Preparation,,,,,,,7,28,28,,4,,,,,,,6,,,,,,,,,,,,,,,,,,,3,18-05-2011,18-05-2011,19:34:44,19:37:55,summer,Wednesday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,6,,51,4,,,,,,,,4,,,,,,,,,,,,,,,6,18-05-2011,18-05-2011,19:38:02,19:44:22,summer,Wednesday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,4,,35,4,,,,,,,,,,,,,,,,,,,,,,,9,18-05-2011,18-05-2011,19:49:29,19:58:34,summer,Wednesday,Relax,Relax,Evening
Relax,,,,,,,,,,,7,,27,10,,,,1,,,,,,,,,,,,,,,,,,,4,18-05-2011,18-05-2011,20:00:02,20:04:18,summer,Wednesday,Relax,Relax,Night
Relax,,,,,,,,,,,4,,59,20,,,,,,,,,,,,,,,,,,,,,,,33,18-05-2011,18-05-2011,20:05:35,20:38:07,summer,Wednesday,Relax,Meal_Preparation,Night
Meal_Preparation,,,,,,,23,44,20,8,8,16,2,4,,,,6,,,,,,,,,,,,,,,,,,,5,18-05-2011,18-05-2011,20:38:09,20:43:18,summer,Wednesday,Relax,Relax,Night
Relax,,,,,,,,,,,8,,83,16,,,,,,,,,,,,,,,,,,,,,,,172,18-05-2011,18-05-2011,20:43:36,23:35:50,summer,Wednesday,Meal_Preparation,Sleeping,Night
Sleeping,,23,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,18-05-2011,19-05-2011,23:44:35,04:08:22,summer,Wednesday,Relax,Bed_to_Toilet,Late Night
Bed_to_Toilet,,,,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19-05-2011,19-05-2011,04:08:30,04:11:39,summer,Thursday,Sleeping,Sleeping, Morning
Sleeping,,15,4,9,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,74,19-05-2011,19-05-2011,04:12:33,05:26:22,summer,Thursday,Bed_to_Toilet,Meal_Preparation, Morning
Meal_Preparation,,,,,,,35,122,88,8,2,52,,,,1,,2,,,,,,,,,,,,,,,,,,,12,19-05-2011,19-05-2011,05:26:50,05:39:06,summer,Thursday,Sleeping,Meal_Preparation, Morning
Meal_Preparation,,,,,,,3,24,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,19-05-2011,19-05-2011,05:39:45,05:42:09,summer,Thursday,Meal_Preparation,Relax, Morning
Relax,,,,,,,,,,,4,,69,11,,,1,,,,,3,,,,,,,,,,,,,,,31,19-05-2011,19-05-2011,05:47:05,06:18:08,summer,Thursday,Meal_Preparation,Relax,early Morning
Relax,,,,,,,,,,,5,,53,10,,,,,,,,,,,,,,,,,,,,,,,12,19-05-2011,19-05-2011,06:18:48,06:31:04,summer,Thursday,Relax,Relax,early Morning
Relax,,,,,,,,,,,11,,121,9,,,1,,,,,1,,,,,,,,,,,,,,,17,19-05-2011,19-05-2011,06:44:22,07:01:51,summer,Thursday,Relax,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,19,28,10,6,4,10,,,,2,,10,,,,,,,,,,,,,,,,,,,4,19-05-2011,19-05-2011,07:10:06,07:14:00,summer,Thursday,Relax,Eating,early Morning
Eating,,,,,,,1,1,1,,,,,,,,,19,,,,,,,,,,,,,,,,,,,3,19-05-2011,19-05-2011,07:14:06,07:16:55,summer,Thursday,Meal_Preparation,Leave_Home,early Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,19-05-2011,19-05-2011,08:10:50,08:10:54,summer,Thursday,Eating,Enter_Home, Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,0,19-05-2011,19-05-2011,11:21:32,11:21:37,summer,Thursday,Leave_Home,Leave_Home, late Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,19-05-2011,19-05-2011,11:44:02,11:44:07,summer,Thursday,Enter_Home,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,0,19-05-2011,19-05-2011,14:05:05,14:05:11,summer,Thursday,Leave_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,25,39,14,6,4,4,,,,2,,9,2,,,,,,,,,,,,,,,,,,5,19-05-2011,19-05-2011,14:06:15,14:11:35,summer,Thursday,Enter_Home,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,11,42,36,10,6,4,,,,,,4,,,,,,,,,,,,,,,,,,,6,19-05-2011,19-05-2011,14:22:21,14:28:02,summer,Thursday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,4,,61,11,,,,,,,,,,,,,,,,,,,,,,,9,19-05-2011,19-05-2011,14:28:05,14:37:24,summer,Thursday,Meal_Preparation,Relax,afternoon
Relax,,,,,,,,,,,10,,67,19,,,2,,,,,7,,,,,,,,,,,,,,,86,19-05-2011,19-05-2011,14:38:54,16:04:53,summer,Thursday,Relax,Meal_Preparation,afternoon
Meal_Preparation,,,,,,,15,20,6,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,2,19-05-2011,19-05-2011,16:17:14,16:18:56,summer,Thursday,Relax,Eating,Late afternoon
Eating,,,,,,,14,8,2,4,2,8,,,,1,,219,,,,,,,,,,,,,,,,,,,61,19-05-2011,19-05-2011,16:21:31,17:22:50,summer,Thursday,Meal_Preparation,Relax,Late afternoon
Relax,,,,,,,,,,,6,,61,7,,4,2,,,,6,4,,4,,,2,,,,,,,,,,87,19-05-2011,19-05-2011,17:59:57,19:27:03,summer,Thursday,Eating,Meal_Preparation,Evening
Meal_Preparation,,,,,,,13,42,34,6,,20,,,,1,,3,,,,,,,,,,,,,,,,,,,6,19-05-2011,19-05-2011,19:27:27,19:33:46,summer,Thursday,Relax,Relax,Evening
Relax,,,,,,,,,,,12,,93,13,,,,,,,,2,,,,,,,,,,,,,,,155,19-05-2011,19-05-2011,19:33:59,22:09:28,summer,Thursday,Meal_Preparation,Sleeping,Night
Sleeping,,53,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,19-05-2011,20-05-2011,22:28:19,06:05:58,summer,Thursday,Relax,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,11,50,26,14,2,16,,,,2,,1,1,,,,,,,,,,,,,,,,,,6,20-05-2011,20-05-2011,06:06:08,06:12:32,summer,Friday,Sleeping,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,3,30,6,10,,,,,,1,,1,,,,,,,,,,,,,,,,,,,2,20-05-2011,20-05-2011,06:16:20,06:18:47,summer,Friday,Meal_Preparation,Relax,early Morning
Relax,,,,,,,,,,,7,,31,9,,,1,,,,,,,,,,,,,,,,,,,,9,20-05-2011,20-05-2011,06:18:55,06:28:15,summer,Friday,Meal_Preparation,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,21,42,32,14,1,34,,,,2,,,,,,,,1,,,,,,,,,,,,,6,20-05-2011,20-05-2011,07:25:23,07:31:14,summer,Friday,Relax,Work,early Morning
Work,,,,,,,,,,,,,,,,,,,,,,,13,1,2,10,,1,,,,,,,,,9,20-05-2011,20-05-2011,07:32:24,07:41:36,summer,Friday,Meal_Preparation,Relax,early Morning
Relax,,,,,,,,,,,1,,55,4,,,2,,,,,4,,,,,,,,,,,,,,,6,20-05-2011,20-05-2011,07:43:38,07:49:44,summer,Friday,Work,Leave_Home,early Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,20-05-2011,20-05-2011,08:06:20,08:06:24,summer,Friday,Relax,Enter_Home, Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,20-05-2011,20-05-2011,09:21:28,09:21:32,summer,Friday,Leave_Home,Work, Morning
Work,,,,,,,,,,,,,,,,,,,,,,,13,,2,28,,,,,,,,,,,4,20-05-2011,20-05-2011,09:55:10,09:58:58,summer,Friday,Enter_Home,Relax, Morning
Relax,,,,,,,,,,,2,,67,1,,,18,,,,,52,,,,,,,,,,,,,,,17,20-05-2011,20-05-2011,10:11:52,10:28:50,summer,Friday,Work,Leave_Home, late Morning
Leave_Home,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,20-05-2011,20-05-2011,10:50:13,10:50:18,summer,Friday,Relax,Enter_Home, late Morning
Enter_Home,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,20-05-2011,20-05-2011,16:01:42,16:01:49,summer,Friday,Leave_Home,Work,Late afternoon
Work,,,,,,,,,,,,,,,,,,,,,,,33,2,2,18,,,22,,,,,,,,4,20-05-2011,20-05-2011,16:08:51,16:13:21,summer,Friday,Enter_Home,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,17,28,24,16,1,10,,,,8,,2,,,,,,11,,,,,,,,,,,,,6,20-05-2011,20-05-2011,16:22:13,16:28:21,summer,Friday,Work,Relax,Late afternoon
Relax,,,,,,,,,,,10,,67,14,,,,4,,,,,,,,,,,,,,,,,,,30,20-05-2011,20-05-2011,16:38:53,17:09:17,summer,Friday,Meal_Preparation,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,17,42,44,10,1,16,,,,,,2,,,,,,,,,,,,,,,,,,,5,20-05-2011,20-05-2011,17:09:19,17:14:21,summer,Friday,Relax,Meal_Preparation,Late afternoon
Meal_Preparation,,,,,,,3,38,26,10,2,,,,,,,2,,,,,,,,,,,,,,,,,,,4,20-05-2011,20-05-2011,17:19:45,17:24:09,summer,Friday,Meal_Preparation,Relax,Late afternoon
Relax,,,,,,,,,,,6,,41,9,,,2,,,,,6,,,,,,,,,,,,,,,15,20-05-2011,20-05-2011,17:24:18,17:39:29,summer,Friday,Meal_Preparation,Relax,Late afternoon
Relax,,,,,,,,,,,2,,101,26,,,1,,,,,,,,,,,,,,,,,,,,47,20-05-2011,20-05-2011,17:39:58,18:26:42,summer,Friday,Relax,Relax,Evening
Relax,,,,,,,,,,,4,,133,23,,,,,,,,,,,,,,,,,,,,,,,26,20-05-2011,20-05-2011,18:27:47,18:53:29,summer,Friday,Relax,Meal_Preparation,Evening
Meal_Preparation,,,,,,,3,26,22,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,2,20-05-2011,20-05-2011,18:53:33,18:55:28,summer,Friday,Relax,Meal_Preparation,Evening
Meal_Preparation,,,,4,4,4,19,26,28,12,11,22,,,,2,,8,4,4,,,,,,,,,,,,,,,,,5,20-05-2011,20-05-2011,18:57:58,19:03:19,summer,Friday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,4,,159,12,,,,1,2,,,2,,,,,,,,,,,,,,,37,20-05-2011,20-05-2011,19:03:22,19:40:02,summer,Friday,Meal_Preparation,Relax,Evening
Relax,,,,,,,,,,,3,,143,26,,,,,,,,2,,,,,,,,,,,,,,,69,20-05-2011,20-05-2011,19:43:50,20:52:55,summer,Friday,Relax,Relax,Evening
Relax,,,,,,,,,,,3,,63,10,,,4,,,,,,,,,,,,,,,,,,,,70,20-05-2011,20-05-2011,20:55:15,22:05:06,summer,Friday,Relax,Relax,Night
Relax,,,,,,,,,,,3,,25,7,,,,,,,,4,,,,,,,,,,,,,,,17,20-05-2011,20-05-2011,22:17:41,22:34:38,summer,Friday,Relax,Sleeping,Late Night
Sleeping,,99,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,20-05-2011,21-05-2011,22:40:55,06:09:34,summer,Friday,Relax,Meal_Preparation,early Morning
Meal_Preparation,,,,,,,3,100,72,30,,22,,,,1,,,,,,,,,,,,,,,,,,,,,13,21-05-2011,21-05-2011,06:23:59,06:36:46,summer,Saturday,Sleeping,Relax,early Morning
Relax,,,,,,,,,,,7,,49,6,,,,,,,,,,,,,,,,,,,,,,,16,21-05-2011,21-05-2011,06:38:48,06:54:45,summer,Saturday,Meal_Preparation,Relax,early Morning
